,hockey_score_total_away,hockey_score_total_home,hockey_away_winner,hockey_home_winner,hockey_team_1,isaway1,hockey_team_2,isaway2,hockey_score_away,hockey_score_home,hockey_ml_away,hockey_ml_home,hockey_spread_line_away,hockey_spread_line_home,hockey_spread_line_away_money,hockey_spread_line_home_money,hockey_spread_line_away_delta,hockey_spread_line_home_delta,hockey_over,hockey_over_money,hockey_under_money,hockey_over_money_delta,hockey_under_money_delta,hockey_over_delta,hockey_date_updated
0,0,0,0,0,Columbus Blue Jackets,True,San Jose Sharks,False,[],[],150.0,-160.0,1.5,-1.5,-190.0,175.0,10.0,5.0,6.0,-104.0,-106.0,6.0,4.0,0.0,2018-11-02T02:38:08Z
1,0,0,0,0,Vegas Golden Knights,True,St. Louis Blues,False,[],[],105.0,-115.0,1.5,-1.5,-260.0,240.0,-20.0,20.0,6.0,115.0,-125.0,5.0,-5.0,0.0,2018-11-01T21:23:27Z
2,0,0,0,0,Florida Panthers,True,Winnipeg Jets,False,[],[],122.0,-132.0,1.5,-1.5,-233.0,213.0,2.0,-2.0,6.0,110.0,-120.0,5.0,-5.0,0.0,2018-11-02T17:55:20Z
3,0,0,0,0,New York Rangers,True,Anaheim Ducks,False,[],[],145.0,-155.0,1.5,-1.5,-200.0,185.0,10.0,-5.0,5.5,-110.0,100.0,-4.0,204.0,0.0,2018-11-02T02:05:47Z
4,0,0,0,0,Philadelphia Flyers,True,Los Angeles Kings,False,[],[],110.0,-120.0,1.5,-1.5,-255.0,235.0,10.0,10.0,5.5,-109.0,-101.0,6.0,4.0,0.0,2018-11-02T02:32:27Z
5,0,0,0,0,Colorado Avalanche,True,Calgary Flames,False,[],[],100.0,-110.0,1.5,-1.5,-246.0,226.0,2.0,-2.0,6.0,100.0,-110.0,205.0,-5.0,0.0,2018-11-01T22:08:35Z
6,0,0,0,0,Chicago Blackhawks,True,Edmonton Oilers,False,[],[],149.0,-159.0,1.5,-1.5,-190.0,175.0,10.0,-10.0,6.0,-112.0,102.0,-2.0,2.0,0.0,2018-11-01T23:22:37Z
7,0,0,0,0,Dallas Stars,True,Washington Capitals,False,[],[],129.0,-139.0,1.5,-1.5,-210.0,190.0,-15.0,10.0,6.0,100.0,-110.0,-4.0,4.0,0.0,2018-11-03T21:39:23Z
8,0,0,0,0,Toronto Maple Leafs,True,Pittsburgh Penguins,False,[],[],128.0,-138.0,1.5,-1.5,-220.0,200.0,-5.0,5.0,6.5,-103.0,-107.0,2.0,-2.0,0.0,2018-11-03T21:04:11Z
9,0,0,0,0,Ottawa Senators,True,Buffalo Sabres,False,[],[],155.0,-165.0,1.5,-1.5,-175.0,165.0,15.0,-10.0,1.5,-180.0,158.0,-280.0,268.0,-5.0,2018-11-03T18:16:03Z
10,0,0,0,0,New Jersey Devils,True,New York Islanders,False,[],[],-110.0,100.0,-1.5,1.5,248.0,-270.0,-2.0,5.0,6.0,108.0,-118.0,2.0,-2.0,0.0,2018-11-03T21:54:08Z
11,0,0,0,0,Carolina Hurricanes,True,Arizona Coyotes,False,[],[],-115.0,105.0,-1.5,1.5,248.0,-270.0,-7.0,10.0,5.5,100.0,-110.0,202.0,-2.0,0.0,2018-11-03T00:13:42Z
12,0,0,0,0,Edmonton Oilers,True,Detroit Red Wings,False,[],[],-146.0,136.0,-1.5,1.5,188.0,-205.0,3.0,-5.0,6.0,110.0,-120.0,4.0,-4.0,0.0,2018-11-03T21:49:24Z
13,0,0,0,0,Tampa Bay Lightning,True,Montreal Canadiens,False,[],[],-131.0,121.0,-1.5,1.5,200.0,-220.0,-5.0,5.0,6.0,103.0,-113.0,-4.0,4.0,0.0,2018-11-03T22:32:10Z
14,0,0,0,0,Colorado Avalanche,True,Vancouver Canucks,False,[],[],-140.0,130.0,-1.5,1.5,190.0,-210.0,-10.0,10.0,6.0,-105.0,-105.0,5.0,-205.0,0.0,2018-11-03T01:25:41Z
15,0,0,0,0,Buffalo Sabres,True,New York Rangers,False,[],[],115.0,-125.0,1.5,-1.5,-240.0,220.0,-81.0,81.0,6.0,105.0,-115.0,236.0,-226.0,0.5,2018-11-05T00:05:22Z
16,0,0,0,0,Chicago Blackhawks,True,Calgary Flames,False,[],[],118.0,-128.0,1.5,-1.5,-231.0,211.0,-1.0,1.0,6.0,-105.0,-105.0,-205.0,5.0,0.0,2018-11-03T21:08:21Z
17,0,0,0,0,Boston Bruins,True,Nashville Predators,False,[],[],136.0,-146.0,1.5,-1.5,-205.0,188.0,-5.0,3.0,5.5,-105.0,-105.0,-205.0,5.0,0.0,2018-11-03T18:25:05Z
18,0,0,0,0,Carolina Hurricanes,True,Vegas Golden Knights,False,[],[],122.0,-132.0,1.5,-1.5,-220.0,200.0,5.0,-5.0,5.5,-105.0,-105.0,-1.0,1.0,0.0,2018-11-03T19:09:59Z
19,0,0,0,0,Minnesota Wild,True,St. Louis Blues,False,[],[],105.0,-115.0,1.5,-1.5,-250.0,230.0,-7.0,7.0,5.5,-114.0,104.0,1.0,-1.0,0.0,2018-11-03T19:18:29Z
20,0,0,0,0,Tampa Bay Lightning,True,Ottawa Senators,False,[],[],-210.0,190.0,-1.5,1.5,140.0,-150.0,-5.0,5.0,6.0,-130.0,120.0,-5.0,5.0,0.0,2018-11-05T00:01:50Z
21,0,0,0,0,Columbus Blue Jackets,True,Los Angeles Kings,False,[],[],-118.0,108.0,-1.5,1.5,240.0,-260.0,-5.0,5.0,5.5,-102.0,-108.0,-202.0,2.0,0.0,2018-11-04T02:27:04Z
22,0,0,0,0,Philadelphia Flyers,True,San Jose Sharks,False,[],[],170.0,-185.0,1.5,-1.5,-161.0,151.0,-1.0,1.0,6.0,-105.0,-105.0,-2.0,2.0,0.0,2018-11-04T02:07:14Z
23,0,0,0,0,New Jersey Devils,True,Pittsburgh Penguins,False,[],[],155.0,-165.0,1.5,-1.5,-185.0,170.0,-10.0,5.0,6.0,-116.0,106.0,-1.0,1.0,0.0,2018-11-05T22:56:47Z
24,0,0,0,0,Edmonton Oilers,True,Washington Capitals,False,[],[],115.0,-125.0,1.5,-1.5,-240.0,220.0,-5.0,5.0,6.0,100.0,-110.0,205.0,-5.0,0.0,2018-11-05T23:19:41Z
25,0,0,0,0,Columbus Blue Jackets,True,Anaheim Ducks,False,[],[],110.0,-120.0,1.5,-1.5,-245.0,225.0,-35.0,50.0,5.5,-110.0,100.0,5.0,205.0,4.0,2018-11-05T02:05:48Z
26,0,0,0,0,Montreal Canadiens,True,New York Islanders,False,[],[],110.0,-120.0,1.5,-1.5,-265.0,245.0,10.0,-5.0,5.5,-109.0,-101.0,-3.0,3.0,0.0,2018-11-05T23:33:56Z
27,0,0,0,0,Dallas Stars,True,Boston Bruins,False,[],[],145.0,-155.0,1.5,-1.5,-215.0,195.0,-5.0,5.0,5.5,-101.0,-109.0,4.0,-4.0,0.0,2018-11-06T00:00:10Z
28,0,0,0,0,Montreal Canadiens,True,New York Rangers,False,[],[],105.0,-115.0,1.5,-1.5,-270.0,248.0,5.0,-2.0,5.5,101.0,-111.0,1.0,-1.0,0.0,2018-11-06T16:50:56Z
29,0,0,0,0,Philadelphia Flyers,True,Arizona Coyotes,False,[],[],115.0,-125.0,1.5,-1.5,-235.0,215.0,10.0,-10.0,5.5,-125.0,115.0,-5.0,5.0,0.0,2018-11-06T02:06:18Z
30,0,0,0,0,Dallas Stars,True,Columbus Blue Jackets,False,[],[],135.0,-155.0,1.5,-1.5,-200.0,170.0,10.0,-5.0,5.5,-115.0,-105.0,-5.0,5.0,0.0,2018-11-06T23:06:42Z
31,0,0,0,0,Vancouver Canucks,True,Detroit Red Wings,False,[],[],120.0,-130.0,1.5,-1.5,-240.0,220.0,10.0,10.0,5.5,100.0,-110.0,201.0,-1.0,0.0,2018-11-07T00:16:54Z
32,0,0,0,0,Edmonton Oilers,True,Tampa Bay Lightning,False,[],[],170.0,-185.0,1.5,-1.5,-160.0,150.0,4.0,-4.0,6.0,-105.0,-105.0,-205.0,5.0,0.0,2018-11-06T23:29:11Z
33,0,0,0,0,New Jersey Devils,True,Pittsburgh Penguins,False,[],[],155.0,-165.0,1.5,-1.5,-185.0,170.0,-10.0,5.0,6.0,-116.0,106.0,-1.0,1.0,0.0,2018-11-05T22:56:47Z
34,0,0,0,0,Edmonton Oilers,True,Washington Capitals,False,[],[],115.0,-125.0,1.5,-1.5,-240.0,220.0,-5.0,5.0,6.0,100.0,-110.0,205.0,-5.0,0.0,2018-11-05T23:19:41Z
35,0,0,0,0,New Jersey Devils,True,Ottawa Senators,False,[],[],-128.0,118.0,-1.5,1.5,200.0,-220.0,-5.0,5.0,6.0,-108.0,-102.0,10.0,-210.0,0.0,2018-11-06T16:44:46Z
36,0,0,0,0,Montreal Canadiens,True,New York Islanders,False,[],[],110.0,-120.0,1.5,-1.5,-265.0,245.0,10.0,-5.0,5.5,-109.0,-101.0,-3.0,3.0,0.0,2018-11-05T23:33:56Z
37,0,0,0,0,Vegas Golden Knights,True,Toronto Maple Leafs,False,[],[],119.0,-129.0,1.5,-1.5,-230.0,210.0,5.0,-5.0,5.5,-113.0,103.0,-2.0,2.0,0.0,2018-11-06T23:51:45Z
38,0,0,0,0,Dallas Stars,True,Boston Bruins,False,[],[],145.0,-155.0,1.5,-1.5,-215.0,195.0,-5.0,5.0,5.5,-101.0,-109.0,4.0,-4.0,0.0,2018-11-06T00:00:10Z
39,0,0,0,0,Montreal Canadiens,True,New York Rangers,False,[],[],105.0,-115.0,1.5,-1.5,-270.0,248.0,5.0,-2.0,5.5,101.0,-111.0,1.0,-1.0,0.0,2018-11-06T16:50:56Z
40,0,0,0,0,Minnesota Wild,True,San Jose Sharks,False,[],[],140.0,-150.0,1.5,-1.5,-190.0,175.0,10.0,-10.0,5.5,-113.0,103.0,-1.0,1.0,0.0,2018-11-07T02:50:33Z
41,0,0,0,0,Anaheim Ducks,True,Los Angeles Kings,False,[],[],140.0,-150.0,1.5,-1.5,-210.0,190.0,-4.0,1.0,5.5,115.0,-125.0,-5.0,5.0,0.0,2018-11-07T03:29:43Z
42,0,0,0,0,Dallas Stars,True,Columbus Blue Jackets,False,[],[],135.0,-155.0,1.5,-1.5,-200.0,170.0,10.0,-5.0,5.5,-115.0,-105.0,-5.0,5.0,0.0,2018-11-06T23:06:42Z
43,0,0,0,0,Carolina Hurricanes,True,St. Louis Blues,False,[],[],-116.0,106.0,-1.5,1.5,248.0,-270.0,-9.0,15.0,6.0,-105.0,-105.0,17.0,-217.0,0.5,2018-11-06T23:17:58Z
44,0,0,0,0,Vancouver Canucks,True,Detroit Red Wings,False,[],[],120.0,-130.0,1.5,-1.5,-240.0,220.0,10.0,10.0,5.5,100.0,-110.0,201.0,-1.0,0.0,2018-11-07T00:16:54Z
45,0,0,0,0,Edmonton Oilers,True,Tampa Bay Lightning,False,[],[],170.0,-185.0,1.5,-1.5,-160.0,150.0,4.0,-4.0,6.0,-105.0,-105.0,-205.0,5.0,0.0,2018-11-06T23:29:11Z
46,0,0,0,0,New Jersey Devils,True,Ottawa Senators,False,[],[],-128.0,118.0,-1.5,1.5,200.0,-220.0,-5.0,5.0,6.0,-108.0,-102.0,10.0,-210.0,0.0,2018-11-06T16:44:46Z
47,0,0,0,0,Pittsburgh Penguins,True,Washington Capitals,False,[],[],115.0,-125.0,1.5,-1.5,-230.0,210.0,-5.0,5.0,6.5,-110.0,100.0,-5.0,205.0,0.0,2018-11-08T00:33:59Z
48,0,0,0,0,Vegas Golden Knights,True,Toronto Maple Leafs,False,[],[],119.0,-129.0,1.5,-1.5,-230.0,210.0,5.0,-5.0,5.5,-113.0,103.0,-2.0,2.0,0.0,2018-11-06T23:51:45Z
49,0,0,0,0,Nashville Predators,True,Colorado Avalanche,False,[],[],-115.0,105.0,-1.5,1.5,250.0,-275.0,5.0,-10.0,6.0,114.0,-124.0,1.0,-1.0,0.0,2018-11-07T18:55:55Z
50,0,0,0,0,Edmonton Oilers,True,Florida Panthers,False,[],[],135.0,-145.0,1.5,-1.5,-200.0,185.0,10.0,-5.0,6.0,101.0,-111.0,1.0,-1.0,0.0,2018-11-08T22:19:09Z
51,0,0,0,0,Buffalo Sabres,True,Montreal Canadiens,False,[],[],117.0,-127.0,1.5,-1.5,-235.0,215.0,5.0,-5.0,5.5,-111.0,101.0,-1.0,1.0,0.0,2018-11-08T22:18:44Z
52,0,0,0,0,Arizona Coyotes,True,Philadelphia Flyers,False,[],[],115.0,-125.0,1.5,-1.5,-235.0,215.0,4.0,-4.0,6.0,-110.0,100.0,-3.0,203.0,0.0,2018-11-08T23:52:08Z
53,0,0,0,0,Vancouver Canucks,True,Boston Bruins,False,[],[],226.0,-246.0,1.5,-1.5,-125.0,115.0,-5.0,5.0,5.5,110.0,-120.0,5.0,-5.0,0.0,2018-11-08T23:58:59Z
54,0,0,0,0,New York Islanders,True,Tampa Bay Lightning,False,[],[],190.0,-210.0,1.5,-1.5,-135.0,125.0,5.0,-5.0,6.0,100.0,-110.0,-1.0,1.0,0.0,2018-11-09T00:13:50Z
55,0,0,0,0,Calgary Flames,True,Anaheim Ducks,False,[],[],-135.0,125.0,-1.5,1.5,210.0,-230.0,5.0,-5.0,5.5,-115.0,105.0,-1.0,1.0,0.0,2018-11-08T03:38:27Z
56,0,0,0,0,Pittsburgh Penguins,True,Washington Capitals,False,[],[],115.0,-125.0,1.5,-1.5,-230.0,210.0,-5.0,5.0,6.5,-110.0,100.0,-5.0,205.0,0.0,2018-11-08T00:33:59Z
57,0,0,0,0,Vegas Golden Knights,True,Ottawa Senators,False,[],[],-154.0,144.0,-1.5,1.5,170.0,-185.0,-5.0,5.0,5.5,-126.0,116.0,-1.0,1.0,0.0,2018-11-09T00:04:24Z
58,0,0,0,0,New Jersey Devils,True,Toronto Maple Leafs,False,[],[],140.0,-150.0,1.5,-1.5,-200.0,185.0,15.0,-10.0,6.0,100.0,-110.0,205.0,5.0,0.0,2018-11-09T15:10:09Z
59,0,0,0,0,Edmonton Oilers,True,Florida Panthers,False,[],[],135.0,-145.0,1.5,-1.5,-200.0,185.0,10.0,-5.0,6.0,101.0,-111.0,1.0,-1.0,0.0,2018-11-08T22:19:09Z
60,0,0,0,0,Buffalo Sabres,True,Montreal Canadiens,False,[],[],117.0,-127.0,1.5,-1.5,-235.0,215.0,5.0,-5.0,5.5,-111.0,101.0,-1.0,1.0,0.0,2018-11-08T22:18:44Z
61,0,0,0,0,New York Rangers,True,Detroit Red Wings,False,[],[],115.0,-125.0,1.5,-1.5,-255.0,235.0,-10.0,10.0,5.5,-105.0,-105.0,5.0,-205.0,0.0,2018-11-09T18:17:27Z
62,0,0,0,0,Minnesota Wild,True,Los Angeles Kings,False,[],[],-110.0,100.0,1.5,-1.5,-305.0,275.0,-5.0,5.0,5.5,100.0,-110.0,205.0,-5.0,0.0,2018-11-09T03:31:58Z
63,0,0,0,0,Arizona Coyotes,True,Philadelphia Flyers,False,[],[],115.0,-125.0,1.5,-1.5,-235.0,215.0,4.0,-4.0,6.0,-110.0,100.0,-3.0,203.0,0.0,2018-11-08T23:52:08Z
64,0,0,0,0,Carolina Hurricanes,True,Chicago Blackhawks,False,[],[],-110.0,100.0,-1.5,1.5,253.0,-278.0,-2.0,2.0,6.0,104.0,-114.0,-1.0,1.0,0.0,2018-11-08T21:46:31Z
65,0,0,0,0,San Jose Sharks,True,Dallas Stars,False,[],[],-125.0,115.0,-1.5,1.5,220.0,-240.0,-5.0,5.0,5.5,-120.0,110.0,-5.0,5.0,0.0,2018-11-09T01:24:41Z
66,0,0,0,0,Vancouver Canucks,True,Boston Bruins,False,[],[],226.0,-246.0,1.5,-1.5,-125.0,115.0,-5.0,5.0,5.5,110.0,-120.0,5.0,-5.0,0.0,2018-11-08T23:58:59Z
67,0,0,0,0,Columbus Blue Jackets,True,Washington Capitals,False,[],[],105.0,-115.0,1.5,-1.5,-258.0,238.0,2.0,-2.0,6.0,-115.0,105.0,-5.0,5.0,0.0,2018-11-10T00:06:04Z
68,0,0,0,0,New York Islanders,True,Tampa Bay Lightning,False,[],[],190.0,-210.0,1.5,-1.5,-135.0,125.0,5.0,-5.0,6.0,100.0,-110.0,-1.0,1.0,0.0,2018-11-09T00:13:50Z
69,0,0,0,0,Vegas Golden Knights,True,Ottawa Senators,False,[],[],-154.0,144.0,-1.5,1.5,170.0,-185.0,-5.0,5.0,5.5,-126.0,116.0,-1.0,1.0,0.0,2018-11-09T00:04:24Z
70,0,0,0,0,San Jose Sharks,True,St. Louis Blues,False,[],[],-116.0,106.0,-1.5,1.5,240.0,-260.0,-4.0,4.0,6.0,-103.0,-107.0,-204.0,4.0,0.0,2018-11-10T00:26:24Z
71,0,0,0,0,New Jersey Devils,True,Toronto Maple Leafs,False,[],[],140.0,-150.0,1.5,-1.5,-200.0,185.0,15.0,-10.0,6.0,100.0,-110.0,205.0,5.0,0.0,2018-11-09T15:10:09Z
72,0,0,0,0,Minnesota Wild,True,Anaheim Ducks,False,[],[],104.0,-114.0,1.5,-1.5,-279.0,254.0,1.0,-1.0,5.5,117.0,-127.0,2.0,-2.0,0.0,2018-11-10T00:46:47Z
73,1,5,0,1,Toronto Maple Leafs,True,Boston Bruins,False,,,135.0,-145.0,1.5,-1.5,-210.0,190.0,-3.0,1.0,6.0,-105.0,-105.0,5.0,-205.0,0.0,2018-11-10T23:01:20Z
74,6,4,1,0,Ottawa Senators,True,Tampa Bay Lightning,False,,,270.0,-300.0,-0.5,0.5,341.0,-426.0,443.0,-318.0,6.0,-115.0,105.0,85.0,-65.0,4.5,2018-11-11T00:16:49Z
75,5,4,1,0,Nashville Predators,True,Dallas Stars,False,,,-150.0,130.0,-1.5,1.5,185.0,-225.0,-10.0,10.0,5.5,-105.0,-115.0,15.0,-215.0,0.0,2018-11-10T15:03:21Z
76,0,0,0,0,New York Rangers,True,Detroit Red Wings,False,[],[],115.0,-125.0,1.5,-1.5,-255.0,235.0,-10.0,10.0,5.5,-105.0,-105.0,5.0,-205.0,0.0,2018-11-09T18:17:27Z
77,3,4,0,1,Vancouver Canucks,True,Buffalo Sabres,False,,,155.0,-165.0,1.5,-1.5,-185.0,170.0,-5.0,2.0,6.0,-108.0,-102.0,-208.0,8.0,0.0,2018-11-10T17:46:58Z
78,4,5,0,1,Vegas Golden Knights,True,Montreal Canadiens,False,,,-123.0,113.0,-1.5,1.5,225.0,-245.0,-5.0,5.0,5.5,-108.0,-102.0,-1.0,1.0,0.0,2018-11-10T23:54:50Z
79,5,4,1,1,New York Islanders,True,Florida Panthers,False,,,165.0,-175.0,1.5,-1.5,-168.0,158.0,-3.0,3.0,6.0,100.0,-110.0,205.0,-5.0,0.0,2018-11-10T10:31:00Z
80,0,4,0,1,Chicago Blackhawks,True,Philadelphia Flyers,False,,,115.0,-135.0,1.5,-1.5,-250.0,210.0,10.0,-10.0,6.0,-125.0,105.0,-5.0,5.0,0.0,2018-11-10T17:21:08Z
81,0,4,0,1,Arizona Coyotes,True,Pittsburgh Penguins,False,,,175.0,-190.0,1.5,-1.5,-152.0,142.0,-2.0,2.0,6.0,-105.0,-105.0,-205.0,5.0,0.0,2018-11-10T22:59:28Z
82,0,0,0,0,New York Rangers,True,Columbus Blue Jackets,False,[],[],178.0,-193.0,1.5,-1.5,-160.0,150.0,-5.0,5.0,5.5,-125.0,115.0,-5.0,5.0,0.0,2018-11-11T00:05:42Z
83,0,0,0,0,Columbus Blue Jackets,True,Washington Capitals,False,[],[],105.0,-115.0,1.5,-1.5,-258.0,238.0,2.0,-2.0,6.0,-115.0,105.0,-5.0,5.0,0.0,2018-11-10T00:06:04Z
84,0,0,0,0,Colorado Avalanche,True,Winnipeg Jets,False,[],[],155.0,-165.0,1.5,-1.5,-165.0,155.0,5.0,-5.0,6.0,-102.0,-108.0,-202.0,2.0,0.0,2018-11-09T22:07:19Z
85,4,3,1,0,Detroit Red Wings,True,Carolina Hurricanes,False,,,218.0,-238.0,1.5,-1.5,-124.0,114.0,1.0,-1.0,6.0,108.0,-118.0,-2.0,2.0,0.0,2018-11-10T21:31:14Z
86,1,4,0,1,Vegas Golden Knights,True,Boston Bruins,False,,,145.0,-155.0,1.5,-1.5,-190.0,175.0,-5.0,5.0,5.5,-120.0,110.0,-5.0,5.0,0.0,2018-11-12T00:03:31Z
87,1,0,1,0,Calgary Flames,True,Los Angeles Kings,False,,,100.0,-110.0,1.5,-1.5,-275.0,250.0,5.0,-5.0,5.5,-110.0,100.0,5.0,-5.0,0.0,2018-11-10T22:59:59Z
88,1,5,0,1,Toronto Maple Leafs,True,Boston Bruins,False,,,135.0,-145.0,1.5,-1.5,-210.0,190.0,-3.0,1.0,6.0,-105.0,-105.0,5.0,-205.0,0.0,2018-11-10T23:01:20Z
89,6,4,1,0,Ottawa Senators,True,Tampa Bay Lightning,False,,,270.0,-300.0,-0.5,0.5,341.0,-426.0,443.0,-318.0,6.0,-115.0,105.0,85.0,-65.0,4.5,2018-11-11T00:16:49Z
90,3,2,1,0,Minnesota Wild,True,St. Louis Blues,False,,,103.0,-113.0,1.5,-1.5,-290.0,260.0,-5.0,3.0,5.5,-120.0,110.0,5.0,-5.0,0.0,2018-11-11T19:57:23Z
91,1,5,0,1,Ottawa Senators,True,Florida Panthers,False,,,215.0,-235.0,1.5,-1.5,-140.0,130.0,-5.0,5.0,6.5,-105.0,-105.0,3.0,-3.0,0.0,2018-11-11T17:33:53Z
92,4,5,0,1,Vegas Golden Knights,True,Montreal Canadiens,False,,,-123.0,113.0,-1.5,1.5,225.0,-245.0,-5.0,5.0,5.5,-108.0,-102.0,-1.0,1.0,0.0,2018-11-10T23:54:50Z
93,2,5,0,1,New Jersey Devils,True,Winnipeg Jets,False,,,166.0,-176.0,1.5,-1.5,-170.0,160.0,2.0,-2.0,6.0,104.0,-114.0,1.0,-1.0,0.0,2018-11-11T17:40:26Z
94,5,4,1,1,New York Islanders,True,Florida Panthers,False,,,165.0,-175.0,1.5,-1.5,-168.0,158.0,-3.0,3.0,6.0,100.0,-110.0,205.0,-5.0,0.0,2018-11-10T10:31:00Z
95,0,4,0,1,Arizona Coyotes,True,Pittsburgh Penguins,False,,,175.0,-190.0,1.5,-1.5,-152.0,142.0,-2.0,2.0,6.0,-105.0,-105.0,-205.0,5.0,0.0,2018-11-10T22:59:28Z
96,0,0,0,0,New York Rangers,True,Columbus Blue Jackets,False,[],[],178.0,-193.0,1.5,-1.5,-160.0,150.0,-5.0,5.0,5.5,-125.0,115.0,-5.0,5.0,0.0,2018-11-11T00:05:42Z
97,4,1,1,0,Arizona Coyotes,True,Washington Capitals,False,,,185.0,-200.0,1.5,-1.5,-150.0,140.0,5.0,-5.0,6.0,100.0,-110.0,210.0,-210.0,0.0,2018-11-11T20:12:46Z
98,4,3,1,0,Detroit Red Wings,True,Carolina Hurricanes,False,,,218.0,-238.0,1.5,-1.5,-124.0,114.0,1.0,-1.0,6.0,108.0,-118.0,-2.0,2.0,0.0,2018-11-10T21:31:14Z
99,4,1,1,0,Colorado Avalanche,True,Edmonton Oilers,False,,,115.0,-125.0,1.5,-1.5,-240.0,220.0,5.0,-5.0,6.0,-105.0,-105.0,-208.0,8.0,0.0,2018-11-12T02:26:58Z
100,1,4,0,1,Vegas Golden Knights,True,Boston Bruins,False,,,145.0,-155.0,1.5,-1.5,-190.0,175.0,-5.0,5.0,5.5,-120.0,110.0,-5.0,5.0,0.0,2018-11-12T00:03:31Z
101,1,3,0,1,Calgary Flames,True,San Jose Sharks,False,,,165.0,-175.0,1.5,-1.5,-170.0,160.0,1.0,-1.0,5.5,-126.0,116.0,1.0,-1.0,0.0,2018-11-11T21:34:21Z
102,2,5,0,1,New Jersey Devils,True,Winnipeg Jets,False,,,166.0,-176.0,1.5,-1.5,-170.0,160.0,2.0,-2.0,6.0,104.0,-114.0,1.0,-1.0,0.0,2018-11-11T17:40:26Z
103,1,2,0,1,Vancouver Canucks,True,New York Rangers,False,,,110.0,-120.0,1.5,-1.5,-248.0,228.0,2.0,-2.0,6.0,111.0,-121.0,1.0,-1.0,0.0,2018-11-12T22:24:06Z
104,2,3,0,1,Chicago Blackhawks,True,Carolina Hurricanes,False,,,160.0,-170.0,1.5,-1.5,-175.0,165.0,2.0,-1.0,6.0,-107.0,-103.0,-2.0,2.0,0.0,2018-11-12T23:57:24Z
105,1,6,0,1,Arizona Coyotes,True,Detroit Red Wings,False,"[0, 0, 1]","[3, 1, 2]",-108.0,-102.0,-1.5,1.5,260.0,-290.0,5.0,-10.0,5.5,-110.0,100.0,-5.0,205.0,0.0,2018-11-13T23:03:30Z
106,1,2,0,1,Tampa Bay Lightning,True,Buffalo Sabres,False,"[0, 1, 0]","[1, 1, 0]",-123.0,113.0,-1.5,1.5,215.0,-235.0,4.0,-4.0,6.0,-106.0,-104.0,1.0,-1.0,0.0,2018-11-14T00:03:07Z
107,2,1,1,0,Columbus Blue Jackets,True,Dallas Stars,False,,,-103.0,-107.0,1.5,-1.5,-290.0,260.0,-10.0,5.0,6.0,103.0,-113.0,3.0,-3.0,0.0,2018-11-13T01:23:48Z
108,1,2,0,1,Vancouver Canucks,True,New York Rangers,False,,,110.0,-120.0,1.5,-1.5,-248.0,228.0,2.0,-2.0,6.0,111.0,-121.0,1.0,-1.0,0.0,2018-11-12T22:24:06Z
109,2,4,0,1,Pittsburgh Penguins,True,New Jersey Devils,False,"[1, 0, 1]","[1, 1, 2]",-121.0,111.0,-1.5,1.5,220.0,-240.0,-5.0,5.0,6.0,-115.0,105.0,-7.0,207.0,0.0,2018-11-13T23:18:06Z
110,2,1,1,0,Florida Panthers,True,Philadelphia Flyers,False,"[0, 2, 0]","[0, 0, 1]",-110.0,-110.0,1.5,-1.5,-300.0,250.0,-10.0,5.0,6.0,-105.0,-115.0,5.0,-5.0,0.0,2018-11-13T10:15:02Z
111,2,3,0,1,Chicago Blackhawks,True,Carolina Hurricanes,False,,,160.0,-170.0,1.5,-1.5,-175.0,165.0,2.0,-1.0,6.0,-107.0,-103.0,-2.0,2.0,0.0,2018-11-12T23:57:24Z
112,1,2,0,1,Nashville Predators,True,Anaheim Ducks,False,,,-145.0,135.0,-1.5,1.5,190.0,-210.0,-5.0,5.0,5.5,105.0,-115.0,4.0,-4.0,0.0,2018-11-12T20:39:47Z
113,2,5,0,1,Vancouver Canucks,True,New York Islanders,False,"[1, 1, 0]","[3, 0, 2]",156.0,-166.0,1.5,-1.5,-182.0,169.0,3.0,-1.0,6.0,-104.0,-106.0,1.0,-1.0,0.0,2018-11-13T23:52:09Z
114,1,6,0,1,Arizona Coyotes,True,Detroit Red Wings,False,"[0, 0, 1]","[3, 1, 2]",-108.0,-102.0,-1.5,1.5,260.0,-290.0,5.0,-10.0,5.5,-110.0,100.0,-5.0,205.0,0.0,2018-11-13T23:03:30Z
115,1,2,0,1,Tampa Bay Lightning,True,Buffalo Sabres,False,"[0, 1, 0]","[1, 1, 0]",-123.0,113.0,-1.5,1.5,215.0,-235.0,4.0,-4.0,6.0,-106.0,-104.0,1.0,-1.0,0.0,2018-11-14T00:03:07Z
116,2,6,0,1,Montreal Canadiens,True,Edmonton Oilers,False,"[1, 1, 0]","[2, 1, 3]",134.0,-144.0,1.5,-1.5,-215.0,195.0,5.0,-5.0,5.5,-115.0,105.0,4.0,-4.0,0.0,2018-11-13T23:49:57Z
117,5,2,1,0,Washington Capitals,True,Minnesota Wild,False,"[2, 1, 2]","[0, 1, 1]",130.0,-140.0,1.5,-1.5,-225.0,205.0,-5.0,5.0,6.0,100.0,-110.0,-4.0,4.0,0.0,2018-11-14T01:04:50Z
118,5,1,1,0,Toronto Maple Leafs,True,Los Angeles Kings,False,"[2, 3, 0]","[1, 0, 0]",-132.0,122.0,-1.5,1.5,210.0,-230.0,5.0,-5.0,5.5,-108.0,-102.0,2.0,-202.0,0.0,2018-11-13T23:13:30Z
